1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,2
8,0,3
9,0,6
10,0,7
11,0,9
12,0,12
13,0,13
14,0,16
15,0,20
16,0,21
17,0,23
18,0,25
19,0,28
20,0,31
21,0,33
22,0,35
23,0,38
24,0,40
25,0,43
26,0,47
27,0,48
28,0,50
29,0,51
30,0,56
31,0,59
32,0,60
33,0,62
34,0,65
35,0,67
36,0,69
37,0,70
38,0,74
39,0,76
40,0,81
41,0,83
42,0,87
43,0,90
44,0,93
45,0,96
46,0,96
47,0,99
48,0,101
49,0,104
50,0,106
51,0,109
52,0,110
53,0,112
54,0,113
55,0,115
56,0,116
57,0,117
58,0,118
59,0,119
60,0,120
