1,0,0
2,0,0
3,0,0
4,1,0
5,1,0
6,2,0
7,3,2
8,3,3
9,3,5
10,3,7
11,3,9
12,3,11
13,3,12
14,3,17
15,3,19
16,3,23
17,4,26
18,6,27
19,7,28
20,11,30
21,14,32
22,15,35
23,17,38
24,23,41
25,25,42
26,25,45
27,25,46
28,26,48
29,27,51
30,32,52
31,32,55
32,33,57
33,34,59
34,34,60
35,34,60
36,34,62
37,34,63
38,35,65
39,35,67
40,35,68
41,35,69
42,35,71
43,36,73
44,36,73
45,36,74
46,36,74
47,36,77
48,36,77
49,36,78
50,36,79
51,36,79
52,36,80
53,36,81
54,36,83
55,36,84
